commonRxns,FSR_PC,Status_PC
GN_r1005,0.235715255343926,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.238156366208838,Downregulated
GN_r1365,0.238156366208838,Downregulated
GN_r1487,0.00718448421703362,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,20677630.4906063,Upregulated
GN_r2502,0.198047754902096,Downregulated
GN_r2503,0.904522898608733,Unchanged
GN_r2514,0.00718448421703362,Unchanged
GN_sink_4abut[l],0.653190614665395,Unchanged
GN_sink_dhcholestanate[c],3120895.83070715,Upregulated
GN_sink_lnlncacoa[c],0.0133884735048488,Downregulated
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.199356554314356,Downregulated
OO_3SALATAi,8.64757934511737,Upregulated
OO_3SALATAim,8.55316268152475,Upregulated
OO_3SPYRSP,8.64757934511737,Upregulated
OO_3SPYRSPm,8.55316268152475,Upregulated
OO_ACACT6p,0.966635334205416,Unchanged
OO_ACACT7p,0.966635334205416,Unchanged
OO_ACALDt,0.000275654852244107,Unchanged
OO_ACGAM2E,0.929672462868543,Unchanged
OO_ALOX15,1.05745657468712,Unchanged
OO_BDHm,20.6338522860698,Upregulated
OO_BETBGTtc,27.0686284452648,Upregulated
OO_BHBtm,20.6338522860698,Upregulated
OO_BHMT,11.1966042099454,Upregulated
OO_C05769te2,45486172.7213501,Upregulated
OO_C40CPT1,31341.8955893881,Upregulated
OO_C4tcx,4.34563952181948,Upregulated
OO_C4x,4.34563952181948,Upregulated
OO_CSAPASEly,0.583561898645735,Unchanged
OO_CSCPASEly,0.583561902613261,Unchanged
OO_CSPG_Atly,0.583561898645735,Unchanged
OO_CSPG_Ctly,0.583561902613261,Unchanged
OO_CYSTA,8.62873507557687,Upregulated
OO_DCK1n,1.46902619198071e-05,Unchanged
OO_DCT,0.241841203882086,Downregulated
OO_DGSNt,1.36469108109828,Unchanged
OO_DIGALSIDEtl,0.964441912574598,Unchanged
OO_DM_15HPET[r],5.34935634259027,Upregulated
OO_DM_15HPET[x],1.24733282881624,Unchanged
OO_DM_melanin_c_,0.241841212090672,Downregulated
OO_DOCOSACTDe,1.21036184429223,Unchanged
OO_DOPAQNISO1,0.241841204272857,Downregulated
OO_FADDPle,0.11162871467439,Downregulated
OO_FAEL184,0.757954468437081,Unchanged
OO_FAOXC101C102m,0.0726015462218091,Downregulated
OO_FAOXC102C103x,0.643239823344621,Unchanged
OO_FAOXC102C81x,0.643239823344621,Unchanged
OO_FAOXC102x,0.643239823344621,Unchanged
OO_FAOXC103C102x,0.643239823344621,Unchanged
OO_FAOXC123C102x,0.643239823344621,Unchanged
OO_FAOXC123x,0.643239823344621,Unchanged
OO_FAOXC143C123x,0.643239823344621,Unchanged
OO_FAOXC164C143x,0.643239823344621,Unchanged
OO_FAOXC164C165x,0.643239823344621,Unchanged
OO_FAOXC164x,0.643239823344621,Unchanged
OO_FAOXC165C164x,0.643239823344621,Unchanged
OO_FAOXC184C164m,0.104675857031148,Downregulated
OO_FAOXC184C164x,0.643239823344621,Unchanged
OO_FAOXC2051843x,0.643239823344621,Unchanged
OO_FAOXC61x,0.643239823344621,Unchanged
OO_FAOXC81C61x,0.643239823344621,Unchanged
OO_FATP6t,28034449.2440435,Upregulated
OO_FMNALKPle,0.11162871467439,Downregulated
OO_FUMSO3tm,8.55316268152475,Upregulated
OO_GALGLUSIDEtg,1.58366147568735,Unchanged
OO_GLA2l,0.145200866014638,Downregulated
OO_GLAl,0.964441912574598,Unchanged
OO_GLCAASE4ly,0.583561898645735,Unchanged
OO_GLCAASE5ly,0.583561902613261,Unchanged
OO_GLCt4,324265.880708107,Upregulated
OO_GNDc,0.421341222343176,Downregulated
OO_HDD2COAtx,0.966635334205416,Unchanged
OO_HMR_0276,1.97121376349115,Unchanged
OO_HMR_0392,0.0686550902441071,Downregulated
OO_HMR_0482,7.04512641500577e-05,Unchanged
OO_HMR_0839,0.0946901164332474,Downregulated
OO_HMR_0854,0.0946901164332474,Downregulated
OO_HMR_0986,5.34935634259027,Upregulated
OO_HMR_0987,1.24733282881624,Unchanged
OO_HMR_3094,5.58914917168167,Upregulated
OO_HMR_3095,5.58914917168167,Upregulated
OO_HMR_3096,5.58914917168167,Upregulated
OO_HMR_3097,5.58914917168167,Upregulated
OO_HMR_3230,5.61038133517059e-07,Unchanged
OO_HMR_3231,5.61038133517059e-07,Unchanged
OO_HMR_3232,5.61038133517059e-07,Unchanged
OO_HMR_3233,5.61038133517059e-07,Unchanged
OO_HMR_3296,0.0726015462218091,Downregulated
OO_HMR_3452,0.168328806366086,Downregulated
OO_HMR_3453,0.168328806366086,Downregulated
OO_HMR_3454,0.168328806366086,Downregulated
OO_HMR_3456,0.168328806366086,Downregulated
OO_HMR_3457,0.168328806366086,Downregulated
OO_HMR_4630,0.00302612962310129,Unchanged
OO_HMR_6362,0.113943238424425,Downregulated
OO_ICDHyp,8.72177703850269e-07,Unchanged
OO_LACZe,0.599408013228516,Unchanged
OO_LINKDEG2ly,0.583561871724044,Unchanged
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000028928234,Unchanged
OO_NACHEX1ly,0.583561898645735,Unchanged
OO_NACHEX2ly,0.583561871724044,Unchanged
OO_NACHEXA3ly,0.583561902613261,Unchanged
OO_NACHEXA4ly,0.583561902613261,Unchanged
OO_NACSMCTte,0.101495469108233,Downregulated
OO_NDPK7n,1.46902636013624e-05,Unchanged
OO_NTD7e,0.111628715965111,Downregulated
OO_OCCOAtm,2.19613320010126e-06,Unchanged
OO_P4507B12r,1.07607372124339,Unchanged
OO_PA_HStm,0.272198692236993,Downregulated
OO_PGI,1.0177541659894,Unchanged
OO_PGLc,0.421341223037938,Downregulated
OO_PTVSTtep,1.44641166443193e-07,Unchanged
OO_RE1520M,0.0726015447571903,Downregulated
OO_RE1522M,0.0726015453934149,Downregulated
OO_RE1525M,0.0726015453934149,Downregulated
OO_RE1527M,0.0726015447571903,Downregulated
OO_RE1532M,0.0726015453934149,Downregulated
OO_RE1534M,0.0726015447571903,Downregulated
OO_RE2992M,0.168328806366086,Downregulated
OO_RE3174C,1.77903614996788,Unchanged
OO_RE3175C,1.77903614996788,Unchanged
OO_RSVtev,1.44641177286076e-07,Unchanged
OO_S4TASE1ly,0.583561898645735,Unchanged
OO_S4TASE2ly,0.583561871724044,Unchanged
OO_SARDHm,10.783976832935,Upregulated
OO_SIAT9g,0.78818127167036,Unchanged
OO_ST8SIA12,0.78818127167036,Unchanged
OO_TMNDNCCOAtx,0.643239823344621,Unchanged
OO_TYRASE,0.241841212090672,Downregulated
OO_UPPN,0.0919308782075309,Downregulated
