commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
OO_GLA2l,0.180418108669231,Downregulated
OO_GLAl,0.858235586760422,Unchanged
OO_GLCAASE4ly,0.354582191702778,Downregulated
OO_GLCAASE5ly,0.35458219179308,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.139104937261466,Downregulated
OO_HDD2COAtx,0.413750483587928,Downregulated
OO_HMR_0276,0.475312622738515,Downregulated
OO_HMR_0392,0.0455552541101604,Downregulated
OO_HMR_0482,1.40076593269221e-07,Unchanged
OO_HMR_0839,0.0297512456367921,Downregulated
OO_HMR_0854,0.0297512456367921,Downregulated
OO_HMR_0986,4.95654962474878e-05,Unchanged
OO_HMR_0987,0.271622023308765,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.465732680530253,Downregulated
OO_HMR_3231,0.465732680530253,Downregulated
OO_HMR_3232,0.465732680530253,Downregulated
OO_HMR_3233,0.465732680530253,Downregulated
OO_HMR_3296,0.338040242952394,Downregulated
OO_HMR_3452,0.238203816071207,Downregulated
OO_HMR_3453,0.238203816071207,Downregulated
OO_HMR_3454,0.238203816043849,Downregulated
OO_HMR_3456,0.238203816071207,Downregulated
OO_HMR_3457,0.238203816043849,Downregulated
OO_HMR_4630,5.48902985832221e-07,Unchanged
OO_HMR_6362,0.0431943511719839,Downregulated
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.352096639058098,Downregulated
OO_LINKDEG2ly,0.354582198788458,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000170480285,Unchanged
OO_NACHEX1ly,0.354582191702778,Downregulated
OO_NACHEX2ly,0.354582198788458,Downregulated
OO_NACHEXA3ly,0.35458219179308,Downregulated
OO_NACHEXA4ly,0.35458219179308,Downregulated
OO_NACSMCTte,0.495987116721271,Downregulated
OO_NDPK7n,7.44138225750362e-05,Unchanged
OO_NTD7e,0.0543384772212499,Downregulated
OO_OCCOAtm,1.4525010446782e-05,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.154955968604975,Downregulated
OO_PGI,0.137369793170219,Downregulated
OO_PGLc,0.139104941666307,Downregulated
OO_PTVSTtep,8.52401431814087e-07,Unchanged
OO_RE1520M,0.33804023958064,Downregulated
OO_RE1522M,0.338040252075895,Downregulated
OO_RE1525M,0.338040252075895,Downregulated
OO_RE1527M,0.33804023958064,Downregulated
OO_RE1532M,0.338040252075895,Downregulated
OO_RE1534M,0.33804023958064,Downregulated
OO_RE2992M,0.238203816043849,Downregulated
OO_RE3174C,0.455252499777739,Downregulated
OO_RE3175C,0.455252499842019,Downregulated
OO_RSVtev,8.52401416523207e-07,Unchanged
OO_S4TASE1ly,0.354582191637784,Downregulated
OO_S4TASE2ly,0.354582198475493,Downregulated
OO_SARDHm,4.05128777548138,Upregulated
OO_SIAT9g,0.302118118929993,Downregulated
OO_ST8SIA12,0.302118118929993,Downregulated
OO_TMNDNCCOAtx,0.3442699269617,Downregulated
OO_TYRASE,4.47754937689891e-06,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.173806658462218,Downregulated
OO_r0173,0.0387277168691515,Downregulated
OO_r0249,273158.257083843,Upregulated
OO_r0488,6.16027935546206e-07,Unchanged
OO_r0595,NaN,Unchanged
OO_r0715,0.413750483634134,Downregulated
OO_r0717,0.413750483634134,Downregulated
OO_r0719,0.413750483634134,Downregulated
OO_r0721,0.413750483634134,Downregulated
OO_r0795,NaN,Unchanged
OO_r0840,273158.257083843,Upregulated
OO_r1252,0.413750483634134,Downregulated
OO_r1260,0.820510952488111,Unchanged
OO_r1444,0.413750483634134,Downregulated
OO_r2447,0.0431943512011587,Downregulated
OO_sink_C02528[c],3.12387544849115e-05,Unchanged
OO_sink_asn_L[c],1.3112844679847e-05,Unchanged
OO_sink_val_L[c],2.88915705158849,Upregulated
SK_34HPLFM,NaN,Unchanged
SK_34HPLtm,NaN,Unchanged
SK_3DPHBH2,NaN,Unchanged
SK_3M4HDXPAC,NaN,Unchanged
SK_3MOX4HOXPGALDOX,0.018900716199219,Downregulated
SK_3MOXTYROX,NaN,Unchanged
SK_4HBZCOAFm,NaN,Unchanged
SK_4HBZFm,NaN,Unchanged
SK_ACNAMt2,6.69809067239044,Upregulated
SK_AHC,126.629052589385,Upregulated
SK_ARGtD,52394572.0476925,Upregulated
SK_ASPPROASCT1,11989.219479782,Upregulated
SK_ASPt6,11989.2194448965,Upregulated
SK_BGAL2l,10.0471358556671,Upregulated
SK_BILIRUBt2,NaN,Unchanged
SK_BILIRUBtr,2.8728297622654,Upregulated
SK_CE2512te,8.37629104319524e-07,Unchanged
SK_CHSTEROLt2,7874010746.17211,Upregulated
SK_COQ3m,NaN,Unchanged
SK_COQ5m,NaN,Unchanged
SK_COQ6m,NaN,Unchanged
SK_COQ7m,NaN,Unchanged
SK_COUCOAFm,NaN,Unchanged
SK_DCMPDA,0.161162995186934,Downregulated
SK_DECDPtm,NaN,Unchanged
SK_DGK2m,813.887773196728,Upregulated
SK_DGNSKm,813.887773451459,Upregulated
SK_DGSNtm,813.887773196728,Upregulated
SK_DHDPBMTm,NaN,Unchanged
SK_DNDPt37m,NaN,Unchanged
SK_DOLGPP_Ler,0.276448242776915,Downregulated
SK_DOPAMT,NaN,Unchanged
SK_DPHMBDCm,NaN,Unchanged
SK_DPPS,NaN,Unchanged
SK_FACOAL180i,12.9193739310349,Upregulated
SK_FAOXC121x,0,Unchanged
SK_FAOXC14C14OHm,NaN,Unchanged
SK_FAOXC204,0.33261952233515,Downregulated
SK_FAOXC2242046m,8.52199917732278,Upregulated
SK_FAOXC2251836m,0.203976080455365,Downregulated
SK_FAOXC2252053m,0.130075266138374,Downregulated
SK_FAOXC6DCC4DCx,0,Unchanged
SK_GA1tl,10.0471358556671,Upregulated
