commonRxns,FSR_BASE_PC,Status_BASE_PC
GN_SADT,0.0133729557658896,Downregulated
GN_SO4tl,0.0133729557846328,Downregulated
GN_SPHMYLN_HsATPte,0.0127677693436643,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.0905175306204233,Downregulated
GN_UDPGALtg,0.00716718246159115,Unchanged
GN_UGALNACtg,0.0144911115055973,Downregulated
GN_XOL7AH3t,138303.045913608,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.0980763479681374,Downregulated
GN_r0394,42.3366417676892,Upregulated
GN_r0409,1.0012978009125,Unchanged
GN_r0431,0.00155767465024231,Unchanged
GN_r0432,0.00155767465024503,Unchanged
GN_r0444,3.95328952890647e-08,Unchanged
GN_r0610,7.20978447789228e-07,Unchanged
GN_r0611,7.20978447789228e-07,Unchanged
GN_r1000,3.95328952890647e-08,Unchanged
GN_r1005,0.00155767465024503,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.0179921309460645,Downregulated
GN_r1365,0.0179921309460645,Downregulated
GN_r1487,3.95328952890647e-08,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,0.244543567960227,Downregulated
GN_r2503,0.00584594770305615,Unchanged
GN_r2514,3.95328952890647e-08,Unchanged
GN_sink_4abut[l],0.0520516367900755,Downregulated
GN_sink_dhcholestanate[c],94675.3164922113,Upregulated
GN_sink_lnlncacoa[c],2.67642322824527e-07,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],45686.0908394194,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.0553314763774947,Downregulated
OO_ACACT7p,0.0553314763774947,Downregulated
OO_ACALDt,1.55610722372438e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,0.231858114364921,Downregulated
OO_BETBGTtc,0.2981473925865,Downregulated
OO_BHBtm,0.231858114364921,Downregulated
OO_BHMT,0.123315554930568,Downregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,0.748907099719824,Unchanged
OO_C4x,0.748907099719824,Unchanged
OO_CSAPASEly,0.0553273871864459,Downregulated
OO_CSCPASEly,0.0553273809116196,Downregulated
OO_CSPG_Atly,0.0553273871864459,Downregulated
OO_CSPG_Ctly,0.0553273809116196,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,7.41186872873142e-06,Unchanged
OO_DCT,1.12124648570151e-06,Unchanged
OO_DGSNt,1.36469087070129,Unchanged
OO_DIGALSIDEtl,0.130422739999711,Downregulated
OO_DM_15HPET[r],1.05070754248189e-05,Unchanged
OO_DM_15HPET[x],0.0523120044213017,Downregulated
OO_DM_melanin_c_,1.12124649526752e-06,Unchanged
OO_DOCOSACTDe,0.144963492119073,Downregulated
OO_DOPAQNISO1,1.12124654417772e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.0396410095027831,Downregulated
OO_FAOXC101C102m,0.059904098932157,Downregulated
OO_FAOXC102C103x,0.110866396346006,Downregulated
OO_FAOXC102C81x,0.110866396346006,Downregulated
OO_FAOXC102x,0.110866396346006,Downregulated
OO_FAOXC103C102x,0.110866396346006,Downregulated
OO_FAOXC123C102x,0.110866396346006,Downregulated
OO_FAOXC123x,0.110866396346006,Downregulated
OO_FAOXC143C123x,0.110866396346006,Downregulated
OO_FAOXC164C143x,0.110866396346006,Downregulated
OO_FAOXC164C165x,0.110866396346006,Downregulated
OO_FAOXC164x,0.110866396346006,Downregulated
OO_FAOXC165C164x,0.110866396346006,Downregulated
OO_FAOXC184C164m,0.049976432888991,Downregulated
OO_FAOXC184C164x,0.110866396346006,Downregulated
OO_FAOXC2051843x,0.110866396346006,Downregulated
OO_FAOXC61x,0.110866396346006,Downregulated
OO_FAOXC81C61x,0.110866396346006,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.217433876300767,Downregulated
OO_GLA2l,0.0281261224347607,Downregulated
OO_GLAl,0.130422739995668,Downregulated
OO_GLCAASE4ly,0.0553273871864459,Downregulated
OO_GLCAASE5ly,0.0553273859279425,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0244535588238767,Downregulated
OO_HDD2COAtx,0.0553314763760255,Downregulated
OO_HMR_0276,0.0722314176064777,Downregulated
OO_HMR_0392,0.00727355147217914,Unchanged
OO_HMR_0482,2.46882807353204e-08,Unchanged
OO_HMR_0839,0.00459350379381438,Unchanged
OO_HMR_0854,0.00459350379381438,Unchanged
OO_HMR_0986,1.05070754248189e-05,Unchanged
OO_HMR_0987,0.0523120044213017,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.0757705973021329,Downregulated
OO_HMR_3231,0.0757705973021329,Downregulated
OO_HMR_3232,0.0757705973021329,Downregulated
OO_HMR_3233,0.0757705973021329,Downregulated
OO_HMR_3296,0.059904098932157,Downregulated
OO_HMR_3452,0.0448730488036938,Downregulated
OO_HMR_3453,0.0448730488036938,Downregulated
OO_HMR_3454,0.0448730488036938,Downregulated
OO_HMR_3456,0.0448730488036938,Downregulated
OO_HMR_3457,0.0448730488036938,Downregulated
OO_HMR_4630,9.13726847650147e-08,Unchanged
OO_HMR_6362,0.00583939675068403,Unchanged
OO_ICDHyp,NaN,Unchanged
