commonRxns,FSR_PCOPT,Status_PCOPT
SK_HMR_3353,0,Unchanged
SK_HMR_6782,6.85422200130723,Upregulated
SK_HMR_6907,8.43928683044677,Upregulated
SK_HMR_6908,8.43928683044677,Upregulated
SK_HMR_6909,8.43928683044677,Upregulated
SK_HMR_6910,8.43928683044677,Upregulated
SK_HMR_9805,70.2420215690486,Upregulated
SK_HSD3A2r,2793755.60328296,Upregulated
SK_LPASE,70.2420192731299,Upregulated
SK_LPCHOLt,70.2420192737372,Upregulated
SK_METS,5.00769795222434,Upregulated
SK_METtec,0.846165527218872,Unchanged
SK_NDP7er,0,Unchanged
SK_NEU310e,0,Unchanged
SK_NEU33e,0,Unchanged
SK_NEU34e,0,Unchanged
SK_NEU36e,0,Unchanged
SK_NEU39e,0,Unchanged
SK_NICRNTtn,1.78203522641017,Unchanged
SK_NNATn,1.78203522649692,Unchanged
SK_PCHOLHSTDe,70.2420201459119,Upregulated
SK_PGESr,0.5,Downregulated
SK_PROSTGE2t2r,0.5,Downregulated
SK_Q10H2e,6.85066753931851,Upregulated
SK_RE0452M,1.77131421284779,Unchanged
SK_SFGTH,23.9221428539028,Upregulated
SK_T4HCINNMFM,6.8506677801247,Upregulated
SK_TYRTAm,6.81399093028815,Upregulated
SK_UAG2EMAi,21.7276684271321,Upregulated
SK_UAG4E,0.102705899371748,Downregulated
SK_UGT1A10r,0.194460712824583,Downregulated
SK_r0202,1.00001919115835,Unchanged
SK_r0652,406.041485947708,Upregulated
SK_r0915,8.77141236287571e-07,Unchanged
SK_r1078,6.81399093151969,Upregulated
