commonRxns,FSR_PC,Status_PC
GN_RE1573X,1.80697975530803,Unchanged
GN_RE1796R,1408231538.96306,Upregulated
GN_RE2069C,1.05901359241943,Unchanged
GN_RE2954C,1.02498699706163,Unchanged
GN_RE3103C,1.38315813273104,Unchanged
GN_RE3104C,1.38315813630748,Unchanged
GN_RE3119C,5.1173016702202,Upregulated
GN_RE3120C,5.11730168577411,Upregulated
GN_RE3121C,5.1173016702202,Upregulated
GN_RE3122C,5.1173016702202,Upregulated
GN_SADT,4.27524953574469,Upregulated
GN_SO4tl,4.27524916430386,Upregulated
GN_SPHMYLN_HsATPte,10.205840037813,Upregulated
GN_TAURtcx,0.999995007901057,Unchanged
GN_THCHOLSTOICt,43012949.0405025,Upregulated
GN_THMDt2r,221790477.795531,Upregulated
GN_UAGALDP,15.1486559333498,Upregulated
GN_UDPGALtg,4.62402486700064,Upregulated
GN_UGALNACtg,8.53629436517851,Upregulated
GN_XOL7AH3t,43012949.0405025,Upregulated
GN_pac,3.37799400948187,Upregulated
GN_r0178,12.2529748854531,Upregulated
GN_r0394,1.4560423068832,Unchanged
GN_r0409,1.00000041011734,Unchanged
GN_r0431,2.15200125748281,Upregulated
GN_r0432,2.15200125748281,Upregulated
GN_r0444,0.0657625913512496,Downregulated
GN_r0610,25.6411613205777,Upregulated
GN_r0611,25.6411613205777,Upregulated
GN_r1000,0.0657625913512496,Downregulated
GN_r1005,2.15200125748281,Upregulated
GN_r1253,0,Unchanged
GN_r1364,2.17994518124155,Upregulated
GN_r1365,2.17994518124155,Upregulated
GN_r1487,0.0657625913512496,Downregulated
GN_r2145,0.5,Downregulated
GN_r2329,216805045.958573,Upregulated
GN_r2502,1.81282765027165,Unchanged
GN_r2503,8.25591183384545,Upregulated
GN_r2514,0.0657625913616971,Downregulated
GN_sink_4abut[l],5.43860346828902,Upregulated
GN_sink_dhcholestanate[c],32910626.5925957,Upregulated
GN_sink_lnlncacoa[c],0.122463424405142,Downregulated
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.199355364826883,Downregulated
OO_3SALATAi,75.288229406499,Upregulated
OO_3SALATAim,74.4578572531881,Upregulated
OO_3SPYRSP,75.288229406499,Upregulated
OO_3SPYRSPm,74.4578572531881,Upregulated
OO_ACACT6p,8.98651242730846,Upregulated
OO_ACACT7p,8.98651242730846,Upregulated
OO_ACALDt,0.00252318489400824,Unchanged
OO_ACGAM2E,8.47327221971028,Upregulated
OO_ALOX15,9.67934454925082,Upregulated
OO_BDHm,188.165995220654,Upregulated
OO_BETBGTtc,247.77054394953,Upregulated
OO_BHBtm,188.165995220654,Upregulated
OO_BHMT,102.487220684,Upregulated
OO_C05769te2,479663088.896905,Upregulated
OO_C40CPT1,329276.540294685,Upregulated
OO_C4tcx,39.7910570774345,Upregulated
OO_C4x,39.7910570774345,Upregulated
OO_CSAPASEly,5.34158724499501,Upregulated
OO_CSCPASEly,5.34158829722886,Upregulated
OO_CSPG_Atly,5.34158724499501,Upregulated
OO_CSPG_Ctly,5.34158829722886,Upregulated
OO_CYSTA,75.1157444148456,Upregulated
OO_DCK1n,1.27508218841943e-05,Unchanged
OO_DCT,2.2010270611663,Upregulated
OO_DGSNt,1.36469089621928,Unchanged
OO_DIGALSIDEtl,8.82794274695273,Upregulated
OO_DM_15HPET[r],48.9599329718218,Upregulated
OO_DM_15HPET[x],11.4173598729617,Upregulated
OO_DM_melanin_c_,2.2108569513969,Upregulated
OO_DOCOSACTDe,10.7982467536873,Upregulated
OO_DOPAQNISO1,2.20102734121403,Upregulated
OO_FADDPle,1.01594697197917,Unchanged
OO_FAEL184,6.93787634757042,Upregulated
OO_FAOXC101C102m,0.664552332769778,Unchanged
OO_FAOXC102C103x,5.88790086263817,Upregulated
OO_FAOXC102C81x,5.88790086263817,Upregulated
OO_FAOXC102x,5.88790086263817,Upregulated
OO_FAOXC103C102x,5.88790086263817,Upregulated
OO_FAOXC123C102x,5.88790086263817,Upregulated
OO_FAOXC123x,5.88790086263817,Upregulated
OO_FAOXC143C123x,5.88790086263817,Upregulated
OO_FAOXC164C143x,5.88790086263817,Upregulated
OO_FAOXC164C165x,5.88790086263817,Upregulated
OO_FAOXC164x,5.88790086263817,Upregulated
OO_FAOXC165C164x,5.88790086263817,Upregulated
OO_FAOXC184C164m,0.958142094993897,Unchanged
OO_FAOXC184C164x,5.88790086263817,Upregulated
