commonRxns,FSR_PC,Status_PC
GN_RE0574C,0.132123195921765,Downregulated
GN_RE0575C,0.132123195921765,Downregulated
GN_RE0576C,0.132123195921765,Downregulated
GN_RE0578C,0.467792347724306,Downregulated
GN_RE1342C,350616.757263574,Upregulated
GN_RE1518X,0.198264443668591,Downregulated
GN_RE1520X,0.198264443668591,Downregulated
GN_RE1521X,0.198264443668591,Downregulated
GN_RE1522X,0.198264443668591,Downregulated
GN_RE1525X,0.198264443668591,Downregulated
GN_RE1526X,0.198264443668591,Downregulated
GN_RE1527X,0.198264443668591,Downregulated
GN_RE1532X,0.198264443668591,Downregulated
GN_RE1533X,0.198264443668591,Downregulated
GN_RE1534X,0.198264443668591,Downregulated
GN_RE1573X,0.198264443668591,Downregulated
GN_RE1796R,175741664.387611,Upregulated
GN_RE2069C,0.115991309706969,Downregulated
GN_RE2954C,0.116646919045922,Downregulated
GN_RE3103C,0.151494100740687,Downregulated
GN_RE3104C,0.151494100740687,Downregulated
GN_RE3119C,0.560486198928439,Unchanged
GN_RE3120C,0.560486198928439,Unchanged
GN_RE3121C,0.560486198928439,Unchanged
GN_RE3122C,0.560486198928439,Unchanged
GN_SADT,0.468258211785871,Downregulated
GN_SO4tl,0.468258174639392,Downregulated
GN_SPHMYLN_HsATPte,1.11928740194844,Unchanged
GN_TAURtcx,0.999960086738665,Unchanged
GN_THCHOLSTOICt,5367844.16451508,Upregulated
GN_THMDt2r,27683022.5117949,Upregulated
GN_UAGALDP,1.6591972955869,Unchanged
GN_UDPGALtg,0.5064586906587,Unchanged
GN_UGALNACtg,0.934960320972718,Unchanged
GN_XOL7AH3t,2683926.32796853,Upregulated
GN_pac,0.369983848635466,Downregulated
GN_r0178,1.34179448068151,Unchanged
GN_r0394,1.45600960600691,Unchanged
GN_r0409,1.30236968808069,Unchanged
GN_r0431,0.236313146739985,Downregulated
GN_r0432,0.236313146739985,Downregulated
GN_r0444,0.00720282496973068,Unchanged
GN_r0610,2.87325020947193,Upregulated
GN_r0611,2.87325020947193,Upregulated
GN_r1000,0.00720282496973068,Unchanged
GN_r1005,0.236313146739985,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.238764347815804,Downregulated
GN_r1365,0.238764347815804,Downregulated
GN_r1487,0.00720282496973068,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,27211867.2501162,Upregulated
