commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_r1487,1.59569271779374e-08,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,0.414711736001248,Downregulated
GN_r2503,0.00257913444835562,Unchanged
GN_r2514,1.59569271779374e-08,Unchanged
GN_sink_4abut[l],0.022892455704022,Downregulated
GN_sink_dhcholestanate[c],94675.2270200257,Upregulated
GN_sink_lnlncacoa[c],1.13405165775354e-07,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],26287.9324340773,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.026335131119365,Downregulated
OO_ACACT7p,0.026335131119365,Downregulated
OO_ACALDt,6.61207736604473e-06,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,0.333699323469844,Downregulated
OO_BETBGTtc,0.138690604722347,Downregulated
OO_BHBtm,0.333699323469844,Downregulated
OO_BHMT,0.793671921199439,Unchanged
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,0.209942757176014,Downregulated
OO_C4x,0.209942757176014,Downregulated
OO_CSAPASEly,0.0235619174600904,Downregulated
OO_CSCPASEly,0.0235619243053075,Downregulated
OO_CSPG_Atly,0.0235619174600904,Downregulated
OO_CSPG_Ctly,0.0235619243053075,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,4.97120481538254e-06,Unchanged
OO_DCT,2.90115470460557e-07,Unchanged
OO_DGSNt,1.39873550960751,Unchanged
OO_DIGALSIDEtl,0.055824987361581,Downregulated
OO_DM_15HPET[r],4.32469488923798e-06,Unchanged
OO_DM_15HPET[x],0.0175565450856608,Downregulated
OO_DM_melanin_c_,2.90115290660412e-07,Unchanged
OO_DOCOSACTDe,0.0722498585061914,Downregulated
OO_DOPAQNISO1,2.90115313886392e-07,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.012308036700693,Downregulated
OO_FAOXC101C102m,0.021034393736224,Downregulated
OO_FAOXC102C103x,0.0229437308097539,Downregulated
OO_FAOXC102C81x,0.0229437308097539,Downregulated
OO_FAOXC102x,0.0229437308097539,Downregulated
OO_FAOXC103C102x,0.0229437308097539,Downregulated
OO_FAOXC123C102x,0.0229437308097539,Downregulated
OO_FAOXC123x,0.0229437308097539,Downregulated
OO_FAOXC143C123x,0.0229437308097539,Downregulated
OO_FAOXC164C143x,0.0229437308097539,Downregulated
OO_FAOXC164C165x,0.0229437308097539,Downregulated
OO_FAOXC164x,0.0229437308097539,Downregulated
OO_FAOXC165C164x,0.0229437308097539,Downregulated
OO_FAOXC184C164m,0.0166974413441681,Downregulated
OO_FAOXC184C164x,0.0229437308097539,Downregulated
OO_FAOXC2051843x,0.0229437308097539,Downregulated
OO_FAOXC61x,0.0229437308097539,Downregulated
OO_FAOXC81C61x,0.0229437308097539,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.0913377021135795,Downregulated
OO_GLA2l,0.0117567067639769,Downregulated
OO_GLAl,0.0558249873026179,Downregulated
OO_GLCAASE4ly,0.0235619174600904,Downregulated
OO_GLCAASE5ly,0.0235619264415774,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.00907366186785205,Unchanged
OO_HDD2COAtx,0.0263351311091245,Downregulated
OO_HMR_0276,0.0309172867311019,Downregulated
OO_HMR_0392,0.00295614366397986,Unchanged
OO_HMR_0482,9.06438734319074e-09,Unchanged
OO_HMR_0839,0.00204015113660514,Unchanged
OO_HMR_0854,0.00204015113660514,Unchanged
OO_HMR_0986,4.32469488923798e-06,Unchanged
OO_HMR_0987,0.0175565450856608,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
