commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_RE3122C,3.49469237392164e-06,Unchanged
GN_SADT,0.0533124605469534,Downregulated
GN_SO4tl,0.0533124592452169,Downregulated
GN_SPHMYLN_HsATPte,0.0517354939248079,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.366845785541923,Downregulated
GN_UDPGALtg,0.0291015864970395,Downregulated
GN_UGALNACtg,0.0587500935544048,Downregulated
GN_XOL7AH3t,138303.82643868,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.469122006252374,Downregulated
GN_r0394,46.8769428395456,Upregulated
GN_r0409,1.00129837385424,Unchanged
GN_r0431,0.00742793627027166,Unchanged
GN_r0432,0.00742793627028463,Unchanged
GN_r0444,1.45390400967697e-07,Unchanged
GN_r0610,2.20656096006484e-06,Unchanged
GN_r0611,2.20656095991631e-06,Unchanged
GN_r1000,1.45390400967697e-07,Unchanged
GN_r1005,0.00742793627028463,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.071294755419637,Downregulated
GN_r1365,0.071294755419637,Downregulated
GN_r1487,1.45390400967697e-07,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,1.43730739590556,Unchanged
GN_r2503,0.0235916368525023,Downregulated
GN_r2514,1.45390401160732e-07,Unchanged
GN_sink_4abut[l],0.209597461884006,Downregulated
GN_sink_dhcholestanate[c],94675.8507793127,Upregulated
GN_sink_lnlncacoa[c],1.03496264805992e-06,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],17790.5677069887,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.240290450695904,Downregulated
OO_ACACT7p,0.240290450695904,Downregulated
OO_ACALDt,5.80688666775887e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,5.74783148348042,Upregulated
OO_BETBGTtc,1.25035022053988,Unchanged
OO_BHBtm,5.74783120597056,Upregulated
OO_BHMT,6.15852853872371,Upregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,1.93183372281679,Unchanged
OO_C4x,1.93183372281679,Unchanged
OO_CSAPASEly,0.213883700309678,Downregulated
OO_CSCPASEly,0.213883679966821,Downregulated
OO_CSPG_Atly,0.213883700309678,Downregulated
OO_CSPG_Ctly,0.213883679966821,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,4.35348640201823e-05,Unchanged
OO_DCT,2.65825022307925e-06,Unchanged
OO_DGSNt,1.39776444025307,Unchanged
OO_DIGALSIDEtl,0.507981029434704,Unchanged
OO_DM_15HPET[r],3.96959001384994e-05,Unchanged
OO_DM_15HPET[x],0.160937314241897,Downregulated
OO_DM_melanin_c_,2.65825018633175e-06,Unchanged
OO_DOCOSACTDe,0.667057757368492,Unchanged
OO_DOPAQNISO1,2.65825022799781e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.113103732895009,Downregulated
OO_FAOXC101C102m,0.193544496196074,Downregulated
OO_FAOXC102C103x,0.208527064127088,Downregulated
OO_FAOXC102C81x,0.208527064127088,Downregulated
OO_FAOXC102x,0.208527064127088,Downregulated
OO_FAOXC103C102x,0.208527064127088,Downregulated
OO_FAOXC123C102x,0.208527064127088,Downregulated
OO_FAOXC123x,0.208527064127088,Downregulated
OO_FAOXC143C123x,0.208527064127088,Downregulated
OO_FAOXC164C143x,0.208527064127088,Downregulated
OO_FAOXC164C165x,0.208527064127088,Downregulated
OO_FAOXC164x,0.208527064127088,Downregulated
OO_FAOXC165C164x,0.208527064127088,Downregulated
OO_FAOXC184C164m,0.153488977393761,Downregulated
OO_FAOXC184C164x,0.208527064127088,Downregulated
OO_FAOXC2051843x,0.208527064127088,Downregulated
OO_FAOXC61x,0.208527064127088,Downregulated
OO_FAOXC81C61x,0.208527064127088,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.831626894315713,Unchanged
OO_GLA2l,0.106861908700518,Downregulated
OO_GLAl,0.507981029418956,Unchanged
OO_GLCAASE4ly,0.213883700309678,Downregulated
OO_GLCAASE5ly,0.213883699358839,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0826710424942117,Downregulated
OO_HDD2COAtx,0.240290450697368,Downregulated
OO_HMR_0276,0.281332778149436,Downregulated
OO_HMR_0392,0.0269351798831073,Downregulated
OO_HMR_0482,8.28394410738007e-08,Unchanged
OO_HMR_0839,0.0176246701767532,Downregulated
OO_HMR_0854,0.0176246701767532,Downregulated
OO_HMR_0986,3.96958842438854e-05,Unchanged
OO_HMR_0987,0.160937314241897,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.263147661084334,Downregulated
OO_HMR_3231,0.263147661084334,Downregulated
OO_HMR_3232,0.263147661084334,Downregulated
OO_HMR_3233,0.263147661084334,Downregulated
OO_HMR_3296,0.193544496196074,Downregulated
OO_HMR_3452,0.137815256394397,Downregulated
OO_HMR_3453,0.137815256394397,Downregulated
OO_HMR_3454,0.137815256394397,Downregulated
OO_HMR_3456,0.137815256394397,Downregulated
OO_HMR_3457,0.137815256394397,Downregulated
OO_HMR_4630,3.25233359657265e-07,Unchanged
OO_HMR_6362,0.0241109496940622,Downregulated
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.208402482029147,Downregulated
OO_LINKDEG2ly,0.213883701423708,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000100905572,Unchanged
OO_NACHEX1ly,0.213883700309678,Downregulated
OO_NACHEX2ly,0.213883701423708,Downregulated
OO_NACHEXA3ly,0.213883699358839,Downregulated
