commonRxns,FSR_BASE_PC,Status_BASE_PC
OO_FAOXC184C164x,0.0992401470290536,Downregulated
OO_FAOXC2051843x,0.0992401470290536,Downregulated
OO_FAOXC61x,0.0992401470290536,Downregulated
OO_FAOXC81C61x,0.0992401470290536,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,0.194889340106068,Downregulated
OO_GLA2l,0.0252098770330498,Downregulated
OO_GLAl,0.116899912071724,Downregulated
OO_GLCAASE4ly,0.0495907887630211,Downregulated
OO_GLCAASE5ly,0.0495907888669367,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.0219181024818189,Downregulated
OO_HDD2COAtx,0.0452305474378302,Downregulated
OO_HMR_0276,0.0647421326489708,Downregulated
OO_HMR_0392,0.00651939646445828,Unchanged
OO_HMR_0482,2.21284871114388e-08,Unchanged
OO_HMR_0839,0.00411722849211226,Unchanged
OO_HMR_0854,0.00411722849211226,Unchanged
OO_HMR_0986,9.40619435948558e-06,Unchanged
OO_HMR_0987,0.0468880462634285,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.0679143577545587,Downregulated
OO_HMR_3231,0.0679143577545587,Downregulated
OO_HMR_3232,0.0679143577545587,Downregulated
OO_HMR_3233,0.0679143577545587,Downregulated
OO_HMR_3296,0.053692967965797,Downregulated
OO_HMR_3452,0.0402204049247957,Downregulated
OO_HMR_3453,0.0402204049247957,Downregulated
OO_HMR_3454,0.0402204049247957,Downregulated
OO_HMR_3456,0.0402204049247957,Downregulated
OO_HMR_3457,0.0402204049247957,Downregulated
OO_HMR_4630,8.18987423449771e-08,Unchanged
OO_HMR_6362,0.00523394144181148,Unchanged
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.0471158250839212,Downregulated
OO_LINKDEG2ly,0.0495907899120308,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000022037973,Unchanged
OO_NACHEX1ly,0.0495907887630211,Downregulated
OO_NACHEX2ly,0.0495907899120308,Downregulated
OO_NACHEXA3ly,0.0495907888669367,Downregulated
OO_NACHEXA4ly,0.0495907888669367,Downregulated
OO_NACSMCTte,0.0533582595916469,Downregulated
OO_NDPK7n,6.6433717689436e-06,Unchanged
OO_NTD7e,0.00748594327182096,Unchanged
OO_OCCOAtm,1.67121805469606e-06,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.0147227422148789,Downregulated
OO_PGI,0.0145026254605912,Downregulated
OO_PGLc,0.0219181027931641,Downregulated
OO_PTVSTtep,1.10189865210941e-07,Unchanged
OO_RE1520M,0.0536211712048505,Downregulated
OO_RE1522M,0.053621177047218,Downregulated
OO_RE1525M,0.053621177047218,Downregulated
OO_RE1527M,0.0536211712048505,Downregulated
OO_RE1532M,0.053621177047218,Downregulated
OO_RE1534M,0.0536211712048505,Downregulated
OO_RE2992M,0.0402204049247957,Downregulated
OO_RE3174C,0.0845913450852673,Downregulated
OO_RE3175C,0.0845913450887387,Downregulated
OO_RSVtev,1.10189869133137e-07,Unchanged
OO_S4TASE1ly,0.0495907887650395,Downregulated
OO_S4TASE2ly,0.0495907899140491,Downregulated
OO_SARDHm,0.110421574401554,Downregulated
OO_SIAT9g,0.0448721343382643,Downregulated
OO_ST8SIA12,0.0448721343382643,Downregulated
OO_TMNDNCCOAtx,0.0992401470290536,Downregulated
OO_TYRASE,1.00499058145456e-06,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.0242640033738295,Downregulated
