commonRxns,FSR_PCOPT,Status_PCOPT
GN_NEU11l,6.26899959342375,Upregulated
GN_O2Stm,1.00991248281621,Unchanged
GN_OCT11EFATP,0.568511131401153,Unchanged
GN_OLEICFATPtc,1.94558828677866,Unchanged
GN_PAPStg,2.59935962134371,Upregulated
GN_PAPtg,2.59901907020203,Upregulated
GN_PGS,0.596952809029945,Unchanged
GN_PGSr,0.602924811574514,Unchanged
GN_PUNP4,1.58231652120987,Unchanged
GN_RE0574C,0.65938473928891,Unchanged
GN_RE0575C,0.65938473928891,Unchanged
GN_RE0576C,0.65938473928891,Unchanged
GN_RE0578C,2.28558253440725,Upregulated
GN_RE1342C,12.9958518196357,Upregulated
GN_RE1518X,0.798613405182507,Unchanged
GN_RE1520X,0.79861340517992,Unchanged
GN_RE1521X,0.79861340517992,Unchanged
GN_RE1522X,0.79861340517992,Unchanged
GN_RE1525X,0.79861340517992,Unchanged
GN_RE1526X,0.79861340517992,Unchanged
GN_RE1527X,0.79861340517992,Unchanged
GN_RE1532X,0.79861340517992,Unchanged
GN_RE1533X,0.79861340517992,Unchanged
GN_RE1534X,0.79861340517992,Unchanged
GN_RE1573X,0.79861340517992,Unchanged
GN_RE1796R,127762165.46182,Upregulated
GN_RE2069C,0.578748667661382,Unchanged
GN_RE2954C,0.64929315408796,Unchanged
GN_RE3103C,0.799508470713807,Unchanged
GN_RE3104C,0.799508470713807,Unchanged
GN_RE3119C,2.91452638894282,Upregulated
GN_RE3120C,2.91452638869166,Upregulated
GN_RE3121C,2.91452638894282,Upregulated
GN_RE3122C,2.91452638894282,Upregulated
GN_SADT,2.59935962216623,Upregulated
GN_SO4tl,2.59901901476691,Upregulated
GN_SPHMYLN_HsATPte,6.31903851929624,Upregulated
GN_TAURtcx,0.999945062278341,Unchanged
GN_THCHOLSTOICt,3902360.96750595,Upregulated
GN_THMDt2r,20125326.9918475,Upregulated
GN_UAGALDP,9.52077875749409,Upregulated
GN_UDPGALtg,2.87198541925399,Upregulated
GN_UGALNACtg,5.29022012886525,Upregulated
GN_XOL7AH3t,1951204.7713993,Upregulated
GN_pac,1.83679778809529,Unchanged
GN_r0178,9.42136847544876,Upregulated
GN_r0394,1.58216162488638,Unchanged
GN_r0409,1.00000142196416,Unchanged
GN_r0431,1.67372378549494,Unchanged
GN_r0432,1.67372378549494,Unchanged
GN_r0444,0.0360387944819142,Downregulated
GN_r0610,11.4274941476526,Upregulated
GN_r0611,11.427494147171,Upregulated
GN_r1000,0.0360387944819142,Downregulated
GN_r1005,1.67372378549494,Unchanged
GN_r1253,0,Unchanged
GN_r1364,1.32871065822828,Unchanged
GN_r1365,1.32871065822828,Unchanged
GN_r1487,0.0360387944819142,Downregulated
GN_r2145,0.5,Downregulated
GN_r2329,19782713.7409032,Upregulated
GN_r2502,0.798335491672093,Unchanged
GN_r2503,5.08969253205969,Upregulated
GN_r2514,0.036038794519396,Downregulated
GN_sink_4abut[l],3.67939340849329,Upregulated
GN_sink_dhcholestanate[c],1492931.19887434,Upregulated
GN_sink_lnlncacoa[c],0.07181986839481,Downregulated
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.0662380627272013,Downregulated
OO_3SALATAi,40.3381973963202,Upregulated
OO_3SALATAim,39.7725669249006,Upregulated
OO_3SPYRSP,40.3381973963202,Upregulated
OO_3SPYRSPm,39.7725669249006,Upregulated
OO_ACACT6p,6.3060736592184,Upregulated
OO_ACACT7p,6.3060736592184,Upregulated
OO_ACALDt,0.00126446296484575,Unchanged
OO_ACGAM2E,4.56210010162386,Upregulated
OO_ALOX15,3.76271183790701,Upregulated
OO_BDHm,298.185240528821,Upregulated
OO_BETBGTtc,155.055815566415,Upregulated
OO_BHBtm,298.185240528821,Upregulated
OO_BHMT,299.090346357293,Upregulated
OO_C05769te2,43517556.3595457,Upregulated
OO_C40CPT1,29976.5229951237,Upregulated
OO_C4tcx,11.1301507767905,Upregulated
OO_C4x,11.1301507767905,Upregulated
OO_CSAPASEly,3.04114882719652,Upregulated
OO_CSCPASEly,3.04114883142713,Upregulated
OO_CSPG_Atly,3.04114882719652,Upregulated
OO_CSPG_Ctly,3.04114883142713,Upregulated
OO_CYSTA,40.2502972361893,Upregulated
OO_DCK1n,0.000125351433185831,Unchanged
OO_DCT,0.78508098306968,Unchanged
OO_DGSNt,1.38958070890883,Unchanged
OO_DIGALSIDEtl,5.15910240789702,Upregulated
OO_DM_15HPET[r],20.5154468007184,Upregulated
OO_DM_15HPET[x],5.2664749926512,Upregulated
OO_DM_melanin_c_,0.785314379769502,Unchanged
OO_DOCOSACTDe,8.2190573939236,Upregulated
OO_DOPAQNISO1,0.785080976457896,Unchanged
OO_FADDPle,0.590570373842631,Unchanged
OO_FAEL184,3.01255193643975,Upregulated
OO_FAOXC101C102m,0.333143777882276,Downregulated
OO_FAOXC102C103x,1.6240196896945,Unchanged
OO_FAOXC102C81x,1.6240196896945,Unchanged
OO_FAOXC102x,1.6240196896945,Unchanged
OO_FAOXC103C102x,1.6240196896945,Unchanged
OO_FAOXC123C102x,1.6240196896945,Unchanged
OO_FAOXC123x,1.6240196896945,Unchanged
OO_FAOXC143C123x,1.6240196896945,Unchanged
OO_FAOXC164C143x,1.6240196896945,Unchanged
OO_FAOXC164C165x,1.6240196896945,Unchanged
OO_FAOXC164x,1.6240196896945,Unchanged
