commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_r1365,0.130686830782372,Downregulated
GN_r1487,2.87149359556954e-07,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,1.77647997797524,Unchanged
GN_r2503,0.0424623639768041,Downregulated
GN_r2514,2.87149359577481e-07,Unchanged
GN_sink_4abut[l],0.378079899910522,Downregulated
GN_sink_dhcholestanate[c],94676.3643372254,Upregulated
GN_sink_lnlncacoa[c],1.94403485913828e-06,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],44646.032182241,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.457186671379345,Downregulated
OO_ACACT7p,0.457186671379345,Downregulated
OO_ACALDt,0.000113028712570113,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,1.68418125535011,Unchanged
OO_BETBGTtc,168729.417512086,Upregulated
OO_BHBtm,1.68418125535011,Unchanged
OO_BHMT,0.895777749007679,Unchanged
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,5.44015226313049,Upregulated
OO_C4x,5.44015226313049,Upregulated
OO_CSAPASEly,0.401873523056366,Downregulated
OO_CSCPASEly,0.401873476483585,Downregulated
OO_CSPG_Atly,0.401873523056366,Downregulated
OO_CSPG_Ctly,0.401873476483585,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,5.38365127054958e-05,Unchanged
OO_DCT,8.14423606905408e-06,Unchanged
OO_DGSNt,1.36461177480205,Unchanged
OO_DIGALSIDEtl,0.947332760417924,Unchanged
OO_DM_15HPET[r],7.63265517561534e-05,Unchanged
OO_DM_15HPET[x],0.379971048263698,Downregulated
OO_DM_melanin_c_,8.14423591276872e-06,Unchanged
OO_DOCOSACTDe,1.05295030425232,Unchanged
OO_DOPAQNISO1,8.14423593051464e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.287934671105584,Downregulated
OO_FAOXC101C102m,0.435116729441295,Downregulated
OO_FAOXC102C103x,0.805385735165482,Unchanged
OO_FAOXC102C81x,0.805385735165482,Unchanged
OO_FAOXC102x,0.805385735165482,Unchanged
OO_FAOXC103C102x,0.805385735165482,Unchanged
OO_FAOXC123C102x,0.805385735165482,Unchanged
OO_FAOXC123x,0.805385735165482,Unchanged
OO_FAOXC143C123x,0.805385735165482,Unchanged
OO_FAOXC164C143x,0.805385735165482,Unchanged
OO_FAOXC164C165x,0.805385735165482,Unchanged
OO_FAOXC164x,0.805385735165482,Unchanged
OO_FAOXC165C164x,0.805385735165482,Unchanged
OO_FAOXC184C164m,0.363006588284059,Downregulated
OO_FAOXC184C164x,0.805385735165482,Unchanged
OO_FAOXC2051843x,0.805385735165482,Unchanged
OO_FAOXC61x,0.805385735165482,Unchanged
OO_FAOXC81C61x,0.805385735165482,Unchanged
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,1.57934295969834,Unchanged
OO_GLA2l,0.204295643446985,Downregulated
OO_GLAl,0.947332760388555,Unchanged
OO_GLCAASE4ly,0.401873523056366,Downregulated
OO_GLCAASE5ly,0.401873512919922,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.177619774056893,Downregulated
OO_HDD2COAtx,0.457186671366779,Downregulated
OO_HMR_0276,0.524656897735395,Unchanged
OO_HMR_0392,0.0528318452639699,Downregulated
OO_HMR_0482,1.79324688659019e-07,Unchanged
OO_HMR_0839,0.0333651685224184,Downregulated
OO_HMR_0854,0.0333651685224184,Downregulated
OO_HMR_0986,7.63265517561534e-05,Unchanged
OO_HMR_0987,0.379971048263698,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.550363945812511,Unchanged
OO_HMR_3231,0.550363945812511,Unchanged
OO_HMR_3232,0.550363945812511,Unchanged
OO_HMR_3233,0.550363945812511,Unchanged
OO_HMR_3296,0.435116729441295,Downregulated
OO_HMR_3452,0.325937854520192,Downregulated
OO_HMR_3453,0.325937854520192,Downregulated
OO_HMR_3454,0.325937854520192,Downregulated
OO_HMR_3456,0.325937854520192,Downregulated
OO_HMR_3457,0.325937854520192,Downregulated
